Liaquat A. Khan	45.4938256	-73.575582
Myung Hwangbo	40.4432289	-79.9441368
Keke Zhao	30.2929634	120.1689207
Mohammad Reza Daliri	44.9758583	10.2904233
Vincent Torre	44.4046049	8.9311653
József Molnár	47.497912	19.040235
Courtney Corley	30.2976841	-97.7375963
Alexandre Acácio De Andrade	-23.5505199	-46.6333094
Sergio Luiz Pereira	-23.5505199	-46.6333094
Eduardo Dias	38.5672774	-7.9100618
Caio Fernando Fontana	-23.5634327	-46.7159511
D. Ruan	51.214665	5.0978931
David Angelo Ferrucci	42.7284117	-73.6917851
Hua Ai	39.904211	116.407395
Marietta Sionti	40.4432289	-79.9441368
Yi-Chia Wang	40.4432289	-79.9441368
Carolyn Penstein Rosé	40.4432289	-79.9441368
Ryan S. Baker	40.4432289	-79.9441368
Kenneth Koedinger	40.4432289	-79.9441368
Hakan Ferhatosmanoglu	33.6858022	-117.8082831
Mingyu You	30.2919691	120.1638917
Jayanthi Ranjan	28.6821165	77.4443807
Vishal Bhatnagar	28.6539087	77.2712102
J. R. Bertini Jr.	-15.7412859	-47.8838819
David Madigan	47.6698745	-122.3102213
Stephen Coggeshall	32.9932276	-117.0804505
Lucas Vendramin	-22.0087082	-47.8909263
R. Elmasri	29.7246478	-95.3450459
Shamkant Navathe	37.413349	-122.1708056
Marleen de Bruijne	55.6760968	12.5683371
Wiro J. Niessen	52.0857988	5.1788155
Dorin Comaniciu	8.4944302	76.9473164
Nicolas Honnorat	48.771808	2.123618
R. Vaillant	48.771808	2.123618
G. Carneiro	43.6503577	-79.3869921
Jacinto C. Nascimento	38.7222524	-9.1393366
António Freitas	38.7591633	-9.2375684
Jeremy Gummeson	42.3951291	-72.5312372
Mark D. Corner	42.275021	-83.733101
Prashant J. Shenoy	30.267153	-97.7430608
Sílvia D. Olabarriaga	52.3561962	4.9470315
Mohamed Nabil H. Barakat	23.58589	58.4059227
Andrea Bosin	39.2238411	9.1216613
Nicoletta Dessì	39.2238411	9.1216613
Barbara Pes	39.2238411	9.1216613
Abderrahim Elmoataz	49.182863	-0.370679
Robin Genuer	48.697161	2.189617
B. Cernuschi-Frias	-34.21581	-58.9198574
P Bouthemy	48.117266	-1.6777926
Chunheng Wang	39.910886	116.3357368
B.-H. Xiao	41.7231649	123.4728339
Christophe Saint-Jean	46.160329	-1.151139
Baochang Zhang	45.744564	126.627753
LinLin Shen	52.9436512	-1.1873402
Hyung Il Koo	37.566535	126.9779692
Nam Ik Cho	37.566535	126.9779692
Fiona Browne	54.68836	-5.8828069
David H. Glass	54.68836	-5.8828069
Alioune Ngom	36.778261	-119.4179324
U. Kamps	50.7753455	6.0838868
Shirley Miller	45.50232	-73.5436479
Johan Lim	30.5894709	-96.3579087
Joan del Castillo	41.4995464	2.1147457
Christian Aímann	49.8988135	10.9027636
Jens Boysen-Hogrefe	54.3232927	10.1227652
Marius Hofert	48.4010822	9.9876076
Yu Ryan Yue	40.7388319	-73.9815337
Håvard Rue	63.4305149	10.3950528
Jie Chen	1.352083	103.819836
Jianfeng Luo	31.1979597	121.4627472
Kenneth Liu	40.2109404	-75.2782317
Devan V. Mehrotra	40.2109404	-75.2782317
Pierre Barbillon	48.73668	2.180034
Yannick Lefebvre	49.1227606	0.0116891
ítienne De Rocquigny	48.856614	2.3522219
Michael J. Brusco	30.4441409	-84.2901803
Douglas Steinley	38.9470452	-92.3227486
Hugo Hammer	59.9138688	10.7522454
Joon Jin Song	36.0569405	-94.1836566
Dee Wood Harper	29.9365976	-90.1278823
Jennifer S. K. Chan	22.396428	114.109497
S. T. Boris Choy	-30.4730963	149.6612155
A. M. Martínez-Rodríguez	37.7795941	-3.7849057
A. J. Sáez-Castillo	38.3357572	-2.807864
A. Conde-Sánchez	38.3357572	-2.807864
Valéria Lima Passos	50.8442878	5.6886039
Frans E. S. Tan	50.8513682	5.6909725
Martijn P. F. Berger	50.8513682	5.6909725
U. H. Thygesen	55.756381	12.579774
Henrik Madsen	55.883514	12.504924
Frank Hampel	47.3768866	8.541694
Christian Hennig	53.563021	9.9883584
Jianbo Li	22.2840507	114.1378391
Sunghoon Kwon	37.566535	126.9779692
Hein Putter	52.1601144	4.4970097
Rodolphe Thiébaut	44.837789	-0.57918
Jeffrey L. Andrews	43.529442	-80.225481
Sanjeena Subedi	43.529442	-80.225481
Andrea Cerioli	44.8011463	10.3256976
N. Iranpanah	35.6891975	51.3889736
M. Mohammadzadeh	35.6891975	51.3889736
Dipak K. Dey	41.8084314	-72.2495231
M. G. Andrade	-22.0087082	-47.8909263
Artin Armagan	36.0018986	-78.9402817
Russell L. Zaretzki	35.9489787	-83.9352297
Karthik Devarajan	40.0635817	-75.0786357
Nader Ebrahimi	38.0778764	-88.7686382
Francisco Louzada-Neto	-23.5431786	-46.6291845
Gladys D. C. Barriga	-7.9184546	-34.8209559
Orietta Nicolis	45.6982642	9.6772698
Brani Vidakovic	33.7784626	-84.3988806
Ying-Zi Fu	25.0618393	102.6977581
P. íek	51.560596	5.0919143
Daniela M. Witten	37.424106	-122.1660756
Rob Tibshirani	43.666663	-79.4023299
Cristina Sotto	14.6526624	121.065041
Caroline Beunckens	50.9284716	5.3887681
Chih-Tang Chang	43.1225229	-77.6665722
M. D. Jeng	43.1225229	-77.6665722
Wei-Feng Zhang	23.12911	113.264385
M. Arun Kumar	28.5429676	77.193806
E. Kokiopoulou	44.9731472	-93.2153631
Lei He	38.9071923	-77.0368707
Yifan Xu	31.1943957	121.4516662
Chong-Yaw Wee	3.11431	101.651016
Raveendran Paramesran	3.11431	101.651016
R. Mukundan	12.9715987	77.5945627
Deshen Xia	32.0293477	118.8561406
S. Dimitrijev	-27.55	153.05
Borut alik	46.5546503	15.6458812
J. Mas	41.5037176	2.0864011
J. A. P. Jorge	38.7363562	-9.1407662
Jian-Huang Lai	23.12911	113.264385
Xinxiao Wu	39.904211	116.407395
Shuang An	45.803775	126.534967
Saurabh Shrivastava	25.4698385	78.6200129
Eva Lucrecia Gibaja	-31.4200833	-64.1887761
S. Syafiie	41.6705273	-4.6812086
T. Alvarez	41.6705273	-4.6812086
Chin-Yuan Fan	25.0329636	121.5654268
Jyun-Jie Lin	43.1225229	-77.6665722
Jui-Chien Hsieh	24.973947	121.261238
Chien-Pang Lee	43.1225229	-77.6665722
Y. Leu	40.4131203	-86.9406509
Celal Ozturk	40.5169355	-74.4406724
Sultan Noman Qasem	4.210484	101.975766
Siti Mariyam Shamsuddin	1.5250153	103.6478486
Alberto Tellaeche	40.4473608	-3.7384311
G. Pajares	40.4473608	-3.7384311
Xavier P. Burgos-Artizzu	40.3064463	-3.4479063
Angela Ribeiro	40.3064463	-3.4479063
Yusuf Kavurucu	29.2985278	42.5509603
Pinar Senkul	39.9333635	32.8597419
Ismail H. Toroslu	35.246756	33.0307541
Cebrail Çiflikli	35.0581459	-89.189643
Esra Kahya-Özyirmidokuz	38.720489	35.482597
Ling Wei	38.4983243	106.138108
Jian-Jun Qi	34.229571	108.9172138
Sebastien Derivaux	48.52854	7.711011
Cédric Wemmert	48.5842828	7.7667161
M. D. Pérez-Godoy	38.3357572	-2.807864
A. J. Rivera	37.7795941	-3.7849057
Yusuf Sinan Akgul	40.8025157	29.4397941
J Canny	42.3591	-71.0934
Noman Mohammed	45.4938256	-73.575582
Patrick C. K. Hung	43.8986348	-78.8621155
Cheuk-kwong Lee	22.3729765	114.1167
Sameer Singh	42.3951291	-72.5312372
Taylor Berg-Kirkpatrick	37.8706401	-122.2797647
John DeNero	37.8706401	-122.2797647
Sandra Kübler	48.5216364	9.0576448
Limin Yao	39.9990443	116.3246671
L. Gruenwald	35.1958257	-97.4447525
Demetris Zeinalipour	34.6752289	33.0443356
B. Sarojini Ilango	9.9252007	78.1197754
Srinivasan C. Janarthanam	55.9462691	-3.1847238
D S Weld	47.661282	-122.3131454
Ethan O. Selfridge	45.4971151	-122.6888051
Joseph P. Turian	31.777508	-106.496973
L. Ratinov	31.260876	34.801057
Adam Vogel	40.1105875	-88.2072697
Daniel Saul Jurafsky	40.0082221	-105.2591119
S. R. K. Branavan	42.3591	-71.0934
Luke S. Zettlemoyer	35.7832233	-78.6389527
Regina Barzilay	42.3591	-71.0934
F. Mairesse	52.200802	0.11926
M. Gasic	52.200802	0.11926
F. Jurcicek	52.200802	0.11926
Simon Keizer	52.2215372	6.8936619
Blaise Thomson	52.1934947	0.12576
K. Yu	52.1934947	0.12576
Xiaoli Li	39.9357171	116.3259548
David Rizo	38.375659	-0.5091708
Tridivesh Jena	32.715738	-117.1610838
Qin Lu	30.5121059	114.4049036
Anup Kumar Kolya	22.4991816	88.3706729
Asif Ekbal	22.9867569	87.8549755
Sivaji Bandyopadhyay	22.4991816	88.3706729
Risi Imre Kondor	51.5448259	-0.1351856
Hilbert J. Kappen	51.8242841	5.8616973
Gerardo Hermosillo Valadez	40.0581639	-75.5192756
Charles Florin	40.0581639	-75.5192756
Luca Bogoni	40.0362184	-75.5138118
Linda Moy	40.8488966	-73.8460001
Pinar Dönmez	40.4432289	-79.9441368
Guy Lebanon	40.4432289	-79.9441368
Reza Safabakhsh	35.7826442	51.4633892
László Györfi	47.497912	19.040235
Gunnar Carlsson	37.413349	-122.1708056
Facundo Mémoli	44.9746732	-93.2322351
Michael Ringgaard	37.3860517	-122.0838511
Irene Rodriguez-Lujan	40.5474828	-3.6983491
Carlos Cruz	40.442186	-3.7003236
Bernhard Schölkopf	48.5392481	9.0615313
Gert R.G. Lanckriet	32.7953832	-117.2029321
Ronald Ortner	47.37639	15.09113
Peter Auer	47.070714	15.439504
Geoff Holmes	-37.787183	175.312121
Richard Kirkby	-37.787183	175.312121
Ran El-Yaniv	31.779193	35.196198
Yair Wiener	32.7940463	34.989571
Pedro A. Forero	44.9731472	-93.2153631
Alfonso Cano	44.9731472	-93.2153631
G. B. Giannakis	44.977753	-93.2650108
Shohei Shimizu	19.2848865	-99.1462101
Ariel Jaimovich	31.779193	35.196198
Ofer Meshi	31.779193	35.196198
Ian McGraw	42.3570439	-71.0928603
Gal Elidan	31.779193	35.196198
Sören Sonnenburg	52.4370179	13.5470509
Christian Widmer	48.5216364	9.0576448
Alexander Zien	50.7694775	7.1875786
Fabio De Bona	48.5216364	9.0576448
Alexander Binder	52.5200066	13.404954
Vojtech Franc	52.5200066	13.404954
Stefan Harmeling	52.4370179	13.5470509
Markus Ojala	60.2054911	24.6559001
Gemma C. Garriga	41.387445	2.1107846
Miguel Lázaro-Gredilla	40.3321329	-3.7669353
Joaquin Quiñonero-Candela	48.5216364	9.0576448
Carl Edward Rasmussen	48.5216364	9.0576448
João Graça	38.7222524	-9.1393366
Jennifer Gillenwater	29.7811017	-95.7403296
Benjamin Taskar	37.413349	-122.1708056
Tom Dhaene	51.1844587	4.4188275
Raghunandan H. Keshavan	37.413349	-122.1708056
Andrea Montanari	37.413349	-122.1708056
Sewoong Oh	37.413349	-122.1708056
Torsten Hothorn	49.5896744	11.0119611
Peter Bühlmann	47.3768866	8.541694
Thomas Kneib	48.1351253	11.5819806
Matthias Schmid	49.5896744	11.0119611
Eric Hoffman	38.9071923	-77.0368707
Robert Clarke	56.1442464	-3.9207832
Joris M. Mooij	51.8242841	5.8616973
Qiang Wu	-33.8829343	151.2005362
Justin Guinney	47.6288591	-122.3456919
Sayan Mukherjee	42.3570439	-71.0928603
Congfu Xu	30.2929634	120.1689207
Antoine Bordes	48.856614	2.3522219
L. Bottou	40.3597339	-74.5952837
P. Gallinari	48.856614	2.3522219
Garvesh Raskutti	37.8805941	-122.2447958
Rahul Mazumder	37.413349	-122.1708056
Franz Pernkopf	47.0586934	15.4583662
Jui-Sheng Chou	25.0261583	121.5427093
B. Naderi	35.6891975	51.3889736
M. Soltani	37.3445959	46.0564799
Adam Pocock	53.463993	-2.231197
G. Panoutsos	53.3812649	-1.4792731
Mahdi Mahfouf	53.3812649	-1.4792731
Aaron Dennis	40.2525474	-111.6576145
Andrew D. Michaels	40.7704811	-111.8367368
Patti Arand	45.4618042	-122.7999141
Dan Ventura	40.2525474	-111.6576145
Rafal Angryk	31.3868389	-89.3650634
Aslı Çelikyılmaz	43.6598464	-79.394156
Khang Siang Tan	5.170128	100.4792231
N. L. Fernández-García	38.1382192	-5.2057909
Ahmed Moussa	35.7594651	-5.8339543
Timothy C. Havens	38.9331391	-92.3738037
J C Bezdek	-37.8013221	144.9610796
Laurence A. F. Park	8.4944302	76.9473164
Sutharshan Rajasegarar	-37.8013221	144.9610796
Marimuthu Palaniswami	-37.7986248	144.9623473
Li Zhang	39.9828502	116.3410178
Weida Zhou	34.2275457	108.9181783
Choon-Ching Ng	1.5343616	103.6594267
N. G. Pavlidis	38.2466395	21.734574
D. J. Hand	51.5266171	-0.1260773
Petronio L. Braga	-8.8137173	-36.954107
J Carbonell	40.4406248	-79.9958864
Richard P. Lippmann	40.6781784	-73.9441579
Jacob Abernethy	41.8781136	-87.6297982
Ohad Shamir	31.779193	35.196198
Lin Xiao	47.6419587	-122.1305878
Marco Barreno	37.8805941	-122.2447958
Blaine Nelson	37.8764984	-122.2804342
J D Tygar	40.4432289	-79.9441368
Michael E. Locasto	51.076359	-114.12871
A. Keromytis	38.6736751	-90.3149303
Krishna S. R. Dubba	53.8069023	-1.5558984
Anthony G. Cohn	52.379411	-1.563191
Anthony Brew	53.305257	-6.2168851
S. Matwin	52.2296756	21.0122287
Nicolas Labroche	48.8530933	2.2487626
Manuel Lopes	38.7222524	-9.1393366
Antonino Freno	43.318809	11.3307574
Edmondo Trentin	46.0658551	11.1525516
Michelangelo Diligenti	43.318809	11.3307574
Marco Maggini	43.318809	11.3307574
L. Rigutini	43.314023	11.330547
M. Lalmas	55.87151	-4.288761
Claudio Giuliano	46.0747793	11.1217486
Luciano Serafini	46.0747793	11.1217486
Kateryna Tymoshenko	46.0658551	11.1525516
Alneu de Andrade Lopes	-23.5505199	-46.6333094
Ian P. Gent	56.3412112	-2.7930852
Christopher Jefferson	56.3412112	-2.7930852
Lars Kotthoff	56.3412112	-2.7930852
I. Miguel	53.9599651	-1.0872979
Neil C. A. Moore	56.3397753	-2.7967214
Peter Nightingale	56.3400654	-2.8094716
Karen E. Petrie	56.3412112	-2.7930852
Kyriakos C. Chatzidimitriou	40.6400629	22.9444191
Salem Benferhat	43.5609901	1.4630574
Blaise Hanczar	48.908612	2.439712
M. Nadif	48.8553015	2.3318264
K. Kianmehr	51.0753004	-114.1259239
Mohammed Alshalalfa	51.076359	-114.12871
Kamalika Das	39.3462249	-76.6213069
Kanishka Bhaduri	39.3462249	-76.6213069
I. Yu. Torshin	55.646856	37.7509911
E. A. Kozina	55.7077995	37.5769183
A. A. Myagkov	55.6993371	37.559702
M. V. Ugryumov	55.7077995	37.5769183
V. V. Yashina	55.6993371	37.559702
Liam Paninski	40.7609569	-73.8076702
Yashar Ahmadian	40.807722	-73.96411
Daniel Gil Ferreira	40.807722	-73.96411
Michael Vidne	40.807722	-73.96411
Joshua Vogelstein	39.3272601	-76.6003432
Mike W. Oram	56.3412112	-2.7930852
Yi-An Tsai	23.5479954	120.4588059
Yanjun Qi	40.3572976	-74.6672226
Zenglin Xu	22.417442	114.203926
Rang Jin	42.727455	-84.498557
Vojislav Kecman	-36.8484597	174.7633315
Fabian J. Theis	49.0134297	12.1016236
Abdul Sattar	53.5267622	-113.5271457
Peter Vamplew	-42.9030301	147.3241068
Julien Ugon	-37.6244959	143.8848936
Paolo Ciaccia	44.494887	11.3426163
Marco Patella	44.494887	11.3426163
Peer Kröger	48.1351253	11.5819806
Ivor W. Tsang	22.3404614	114.2607123
Wojciech Galuba	46.5189865	6.5676007
Pierre Borgnat	8.4944302	76.9473164
Jialiu Lin	40.4432289	-79.9441368
Guang Xiang	41.7674641	123.4145076
Jason I. Hong	40.4432289	-79.9441368
N. Sadeh	40.4432289	-79.9441368
Nicholas Lane	-37.7870012	175.279253
Dimitrios Lymberopoulos	47.6739881	-122.121512
Nesserine Benchettara	48.963476	2.347354
Rushed Kanawati	48.963476	2.347354
J. Yang	48.791855	2.331433
Omar Arif	33.7784626	-84.3988806
J. Teizer	33.7700012	-84.3811458
Ioannis Brilakis	42.2780183	-83.7370191
Symeon Christodoulou	34.6752289	33.0443356
Atefe Makhmalbaf	33.7784626	-84.3988806
Hui Zhang	32.2114395	118.7351278
Jun-Hai Yong	38.0156511	-84.505177
T. N. Goh	1.352083	103.819836
Jianyong Sun	32.060255	118.796877
Alberto Silletti	45.4064349	11.8767611
K K Paliwal	19.0759837	72.8776559
Antonio R. Anaya	40.45216	-3.73499
Jesus Boticario	40.4507011	-3.7377171
Simon Dobson	40.0992294	-83.1140771
Ravishankar Sivalingam	44.9731472	-93.2153631
Vassilios Morellas	45.0335031	-93.2793641
Bernhard Rinner	47.0678392	15.4502625
Abbas Bigdeli	-36.8490661	174.7699782
Naomi Bancroft	47.6698745	-122.3102213
S. M. Drucker	41.8195	-71.4091728
Andrew Jensen Ko	40.4432289	-79.9441368
Jeremy Scott	42.3736158	-71.1097335
Khai N. Truong	43.6503577	-79.3869921
Samuel White	43.1363323	-77.6165325
Hanjie Ji	43.1363323	-77.6165325
Jeffrey P. Bigham	40.4432289	-79.9441368
John Langford	40.4432289	-79.9441368
Jeff Yan	22.417442	114.203926
Jia Liu	48.7758459	9.1829321
Ning Xu	34.1036186	-117.2914463
Meng Yi	39.980825	-75.1495788
Kaiwei Cai	39.9345739	116.3423784
Ulrich Rührmair	48.1495771	11.5671215
Jan Sölter	48.1495771	11.5671215
S. Devadas	37.8764984	-122.2804342
Heedo Kim	42.2780183	-83.7370191
Aaron Tami	42.2780183	-83.7370191
Ignacio Molina	36.721261	-4.4212655
Nuria Ribelles	36.7226027	-4.467102
Miguel Martín	40.4473608	-3.7384311
Leonardo Franco	51.7520209	-1.2577263
James Crenshaw	42.0333607	-88.0834059
Bruce Augustine	42.0333607	-88.0834059
Russell Mareachen	42.0333607	-88.0834059
Johnny Park	40.4131203	-86.9406509
Martin Humenberger	48.2351828	16.4810643
Christian Zinner	48.2351828	16.4810643
Kofi Appiah	53.230688	-0.540579
Daniela Craciun	48.856614	2.3522219
Patrick Dickinson	53.230688	-0.540579
Kristian Ambrosch	48.2351828	16.4810643
ShengYi Jiang	23.1983251	113.2827608
Baoguo Jia	23.0977207	113.2979248
Hwisung Jung	34.1036186	-117.2914463
Massoud Pedram	37.8764984	-122.2804342
Morteza Rahimiyan	36.3077495	59.5271094
Habib Rajabi Mashhadi	36.3077495	59.5271094
Bin Fang	45.7399332	7.4674717
Stephanie Schreitter	48.2081743	16.3738189
Harald Trost	48.2081743	16.3738189
Arto Vihavainen	60.1698557	24.938379
Dimitrios Kokkinakis	57.6954209	11.9853213
Hanna Suominen	60.4518126	22.2666303
Min-Yen Kan	40.807722	-73.96411
Adam Brady	40.0644051	-80.7201367
W. Rosenstiel	49.0116951	8.4303821
Ashwani Kumar	42.361289	-71.088305
M. Janakiraman	22.4418534	88.3018499
Vikas Bhardwaj	40.807722	-73.96411
Nancy Ide	64.8415789	-147.8710172
Marisa Thoma	48.1351253	11.5819806
Hong Cheng	22.3185673	114.1796057
Mohammad S. Aziz	42.3574116	-83.0697777
Yongli Zhang	39.0672903	117.2877856
Tiziano Fagni	43.7228386	10.4016888
Guihua Wen	23.1512972	113.3446298
Liu-Gen Xue	39.92147	116.443108
Xutong Liu	36.8743583	-76.1745441
Ahmed Jawad	50.7694775	7.1875786
Tom Stepinski	29.5876237	-95.1007454
Josue Salazar	29.7604267	-95.3698028
Chun-Sheng Chen	43.1225229	-77.6665722
Vadeerat Rinsurongkawong	29.7671923	-95.3577168
Fatih Akdag	29.7671923	-95.3577168
C. F. Eick	29.7246478	-95.3450459
Alberto Lavelli	46.0747793	11.1217486
Jing Zhang	39.9629312	116.3581284
K. J. R. Liu	24.8138287	120.9674798
Qi Su	28.228209	112.938814
Helen Kai-yun Chen	22.305748	114.179826
Shifeng Chen	24.4357457	118.0933388
Liangliang Cao	22.417442	114.203926
Yuerning Wang	30.274085	120.15507
Shenghuo Zhu	37.3229978	-122.0321823
Luciano da F. Costa	-22.0087082	-47.8909263
Roser Morante	51.2194475	4.4024643
Vincent Van Asch	51.2194475	4.4024643
Walter Daelemans	51.2194475	4.4024643
Marek Rei	52.2016671	0.1177882
Ted Briscoe	54.0101034	-2.7850105
Eraldo R. Fernandes	-22.9791548	-43.2309477
Carlos Eduardo Meger Crestana	-22.9791548	-43.2309477
Huiwei Zhou	38.884485	121.529364
Degen Huang	38.8796632	121.5229574
Zezhong Li	38.8769137	121.5319155
Maria Lapata	55.9432719	-3.1853545
Alexander Clark	46.2247046	6.1011686
